종목코드,종목명,ESG등급,환경,사회,지배구조,ESG등급_ca,환경_ca,사회_ca,지배구조_ca,연도,종가,거래량
016800,퍼시스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,33413.709677419356,1054000.0
016800,퍼시스,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,31451.836734693876,742438.0
016800,퍼시스,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,28571.255060728745,1001933.0
016800,퍼시스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,28906.65322580645,1750449.0
016800,퍼시스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,27199.798387096773,1847755.0
086790,하나금융지주,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,42730.645161290326,330125629.0
086790,하나금융지주,A+,A+,A,A,7.0,7.0,6.0,6.0,2018.0,44390.77868852459,235514919.0
086790,하나금융지주,A,A,A,B+,6.0,6.0,6.0,5.0,2017.0,43076.74897119342,231507739.0
086790,하나금융지주,A,A+,A,B이하,6.0,7.0,6.0,2.0,2016.0,26655.28455284553,262262780.0
086790,하나금융지주,A,A+,B+,B이하,6.0,7.0,5.0,2.0,2015.0,28497.983870967742,252503774.0
086790,하나금융지주,A,A+,B+,B이하,6.0,7.0,5.0,2.0,2014.0,38193.4693877551,217712385.0
086790,하나금융지주,A,A+,B+,B+,6.0,7.0,5.0,5.0,2013.0,37598.38056680162,239182116.0
086790,하나금융지주,A,A+,A,B이하,6.0,7.0,6.0,2.0,2012.0,36693.54838709677,294990557.0
086790,하나금융지주,B+,A+,B+,B이하,5.0,7.0,5.0,2.0,2011.0,39891.93548387097,443802279.0
180640,한진칼,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,61595.56451612903,34620766.0
180640,한진칼,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,21670.286885245903,175495616.0
180640,한진칼,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,20526.954732510287,124188091.0
180640,한진칼,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,17424.357723577235,123001274.0
180640,한진칼,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,27036.935483870966,89391319.0
011210,현대위아,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,84443.95161290323,140188496.0
011210,현대위아,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2018.0,46770.901639344265,42068654.0
011210,현대위아,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,67651.44032921811,47338724.0
011210,현대위아,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2016.0,91475.20325203252,31731050.0
011210,현대위아,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2015.0,129772.17741935483,42029673.0
011210,현대위아,B+,B,B+,B+,5.0,3.0,5.0,5.0,2014.0,182691.83673469388,24723499.0
011210,현대위아,B+,B,B+,B+,5.0,3.0,5.0,5.0,2013.0,165044.53441295546,30311248.0
011210,현대위아,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,160681.4516129032,50787755.0
006280,녹십자,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2021.0,330856.8548387097,41746263.0
006280,녹십자,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,190100.40983606558,11469491.0
006280,녹십자,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,179516.46090534978,7578135.0
006280,녹십자,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2016.0,178221.54471544715,13383506.0
006280,녹십자,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2015.0,187782.25806451612,12413275.0
006280,녹십자,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,129367.3469387755,4956733.0
006280,녹십자,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,131630.85829959513,6596738.0
006280,녹십자,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,132796.84677419355,9414016.0
006280,녹십자,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,142136.875,9582489.0
285130,SK케미칼,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,189656.58870967742,84907276.0
294870,HDC현대산업개발,B,B,C,B+,3.0,3.0,1.0,5.0,2021.0,27948.58870967742,146081199.0
015760,한국전력공사,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2021.0,23916.532258064515,722171746.0
015760,한국전력공사,A,B+,A,A,6.0,5.0,6.0,6.0,2018.0,32232.581967213115,354212444.0
015760,한국전력공사,B+,B+,A,B+,5.0,5.0,6.0,5.0,2017.0,42100.0,347816025.0
015760,한국전력공사,B+,C,A+,B+,5.0,1.0,7.0,5.0,2016.0,55555.081300813006,284819250.0
015760,한국전력공사,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2015.0,47066.93548387097,266255622.0
015760,한국전력공사,A,A,B+,A,6.0,6.0,5.0,6.0,2014.0,40874.08163265306,384470818.0
015760,한국전력공사,A,B+,A,A,6.0,5.0,6.0,6.0,2013.0,30210.72874493927,450120065.0
015760,한국전력공사,A,B+,A,A,6.0,5.0,6.0,6.0,2012.0,25334.475806451614,375023491.0
015760,한국전력공사,A+,A,A+,,7.0,6.0,7.0,,2011.0,25915.120967741936,394323068.0
145990,삼양사,A,A,A,B+,6.0,6.0,6.0,5.0,2021.0,63590.32258064516,10982122.0
145990,삼양사,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,78168.44262295082,3482908.0
145990,삼양사,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2017.0,97060.49382716049,3411573.0
145990,삼양사,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2016.0,103045.93495934959,6576842.0
145990,삼양사,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2015.0,93962.09677419355,6917215.0
145990,삼양사,B+,B,B+,B+,5.0,3.0,5.0,5.0,2014.0,57413.06122448979,2979586.0
145990,삼양사,B+,B,B+,B+,5.0,3.0,5.0,5.0,2013.0,46946.153846153844,1602276.0
145990,삼양사,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2012.0,49607.66129032258,2188253.0
001780,알루코,C,C,D,B,1.0,1.0,0.0,3.0,2021.0,4617.600806451613,669315914.0
001780,알루코,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,3704.098360655738,216112743.0
001780,알루코,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,4395.843621399177,87981548.0
001780,알루코,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2016.0,5832.09349593496,168772679.0
001780,알루코,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2015.0,6428.810483870968,199607090.0
001780,알루코,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,2419.3673469387754,99879825.0
001780,알루코,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2013.0,2304.838056680162,42252994.0
001780,알루코,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2012.0,2478.608870967742,62951085.0
001780,알루코,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,3782.6612903225805,185737197.0
006260,LS,A,B+,A+,B+,6.0,5.0,7.0,5.0,2021.0,66451.20967741935,43344246.0
006260,LS,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2018.0,70008.19672131147,26899013.0
006260,LS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,72453.49794238684,24499961.0
006260,LS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,52670.73170731707,34322547.0
006260,LS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,44026.81451612903,48510616.0
006260,LS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,71086.9387755102,24251135.0
006260,LS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,78452.63157894737,34268982.0
006260,LS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,86258.06451612903,31299124.0
006260,LS,B이하,B+,B이하,,2.0,5.0,2.0,,2011.0,97591.93548387097,52473594.0
003550,LG,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,95626.30241935483,109591686.0
003550,LG,B+,B+,A,B+,5.0,5.0,6.0,5.0,2018.0,73019.8237704918,58680920.0
003550,LG,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2017.0,71593.09465020576,72699648.0
003550,LG,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2016.0,61675.41463414634,65996469.0
003550,LG,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2015.0,59513.88306451613,72885308.0
003550,LG,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2014.0,59628.74693877551,63207710.0
003550,LG,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2013.0,61185.54251012146,67601923.0
003550,LG,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,59425.092741935485,114970051.0
003550,LG,B이하,B+,B이하,,2.0,5.0,2.0,,2011.0,69967.6491935484,216525609.0
036570,엔씨소프트,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,800100.8064516129,47517599.0
036570,엔씨소프트,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,407834.01639344264,29537378.0
036570,엔씨소프트,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,374152.2633744856,68255724.0
036570,엔씨소프트,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,250083.33333333334,33189099.0
036570,엔씨소프트,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2015.0,200987.90322580645,57543212.0
036570,엔씨소프트,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,177734.693877551,56713037.0
036570,엔씨소프트,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,174012.14574898785,55096433.0
036570,엔씨소프트,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2012.0,246949.59677419355,67323977.0
036570,엔씨소프트,B이하,B+,B이하,,2.0,5.0,2.0,,2011.0,289622.98387096776,46179546.0
284740,쿠쿠홈시스,B,D,C,B+,3.0,0.0,1.0,5.0,2021.0,42439.51612903226,16941661.0
047810,한국항공우주,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,32831.854838709674,228182124.0
047810,한국항공우주,A,B+,A+,B+,6.0,5.0,7.0,5.0,2018.0,41473.770491803276,209191455.0
047810,한국항공우주,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,54997.325102880655,226082045.0
047810,한국항공우주,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,71519.10569105692,160200980.0
047810,한국항공우주,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2015.0,70684.2741935484,136032039.0
047810,한국항공우주,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,34893.4693877551,86742730.0
047810,한국항공우주,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2013.0,27155.870445344128,86953907.0
047810,한국항공우주,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,28524.1935483871,154726583.0
006040,동원산업,B,C,B+,B+,3.0,1.0,5.0,5.0,2021.0,50145.16129032258,6520610.0
006040,동원산업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,58932.7868852459,5493970.0
006040,동원산업,B+,B,A,B이하,5.0,3.0,6.0,2.0,2017.0,63449.79423868313,4797870.0
006040,동원산업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,59080.89430894309,2818650.0
006040,동원산업,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2015.0,63205.24193548387,5225855.0
006040,동원산업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,65978.36734693877,5825470.0
006040,동원산업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,63231.57894736842,7912190.0
006040,동원산업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,45053.62903225807,5962905.0
006040,동원산업,B이하,C,B이하,,2.0,1.0,2.0,,2011.0,34364.1129032258,7847240.0
012450,한화에어로스페이스,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,44853.22580645161,176823768.0
012450,한화에어로스페이스,B+,B,B이하,A,5.0,3.0,2.0,6.0,2018.0,28483.60655737705,112220319.0
042670,현대두산인프라코어,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,9095.45564516129,1242976045.0
138040,메리츠금융지주,B+,D,B+,A,5.0,0.0,5.0,6.0,2021.0,23035.040322580644,61785926.0
138040,메리츠금융지주,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2018.0,13412.090163934427,14859267.0
138040,메리츠금융지주,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2017.0,14075.720164609054,18942355.0
138040,메리츠금융지주,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2016.0,11861.991869918698,23024990.0
138040,메리츠금융지주,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2015.0,13533.467741935483,42166090.0
138040,메리츠금융지주,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,7715.995918367347,27351516.0
138040,메리츠금융지주,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,4584.6963562753035,24037686.0
079160,CJ CGV,A,B,A,A,6.0,3.0,6.0,6.0,2021.0,28611.6935483871,119200126.0
079160,CJ CGV,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2018.0,54739.27868852459,44585959.0
079160,CJ CGV,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2017.0,66400.4609053498,37685516.0
079160,CJ CGV,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2016.0,86651.918699187,41419741.0
079160,CJ CGV,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,87922.31451612903,38366810.0
079160,CJ CGV,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2014.0,45427.64081632653,32973097.0
079160,CJ CGV,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,43599.34412955466,39582991.0
079160,CJ CGV,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,25317.399193548386,19391433.0
079160,CJ CGV,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,24454.75,21579521.0
003620,쌍용자동차,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2018.0,14890.307377049181,14013006.0
003620,쌍용자동차,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2017.0,20878.946502057614,11501314.0
003620,쌍용자동차,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2016.0,23533.959349593497,11100216.0
003620,쌍용자동차,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2015.0,27988.495967741936,29851419.0
003620,쌍용자동차,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2014.0,26416.048979591837,29049002.0
003620,쌍용자동차,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2013.0,23465.777327935222,34839077.0
003620,쌍용자동차,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,18824.802419354837,32283339.0
298020,효성티앤씨,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,626967.7419354839,19225042.0
241560,두산밥캣,B+,C,A,A,5.0,1.0,6.0,6.0,2021.0,41445.56451612903,87037639.0
241560,두산밥캣,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2018.0,33992.62295081967,71550147.0
241560,두산밥캣,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2017.0,36322.016460905346,74021097.0
009830,한화솔루션,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,43853.5564516129,428507415.0
298040,효성중공업,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,71429.83870967742,34695092.0
003520,영진약품,B+,B+,A,B+,5.0,5.0,6.0,5.0,2021.0,5817.580645161291,263422975.0
003520,영진약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,7862.295081967213,422092253.0
003520,영진약품,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2017.0,9510.576131687243,814922081.0
003520,영진약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,8426.09756097561,2258937596.0
003520,영진약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,1900.100806451613,1097635321.0
003520,영진약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,1645.7755102040817,209649921.0
003520,영진약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,1767.1255060728745,471128891.0
003520,영진약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,1778.850806451613,1297380272.0
003520,영진약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,951.2943548387096,539458058.0
000880,한화,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,32024.1935483871,137764198.0
000880,한화,A,A,A,A,6.0,6.0,6.0,6.0,2018.0,35687.5,65990870.0
000880,한화,A,A,A+,A,6.0,6.0,7.0,6.0,2017.0,42510.28806584362,64356821.0
000880,한화,B+,B+,B+,A,5.0,5.0,5.0,6.0,2016.0,35774.276422764226,63398182.0
000880,한화,B+,B+,B+,A,5.0,5.0,5.0,6.0,2015.0,37883.084677419356,68925296.0
000880,한화,B+,B+,A,B+,5.0,5.0,6.0,5.0,2014.0,29498.244897959183,67513458.0
000880,한화,B이하,D,B이하,B+,2.0,0.0,2.0,5.0,2013.0,33158.797570850205,41532035.0
000880,한화,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,31169.766129032258,65287925.0
000880,한화,B이하,A,B이하,B+,2.0,6.0,2.0,5.0,2011.0,42894.096774193546,131269713.0
004170,신세계,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,268413.3064516129,27940624.0
004170,신세계,B+,B,A+,B+,5.0,3.0,7.0,5.0,2018.0,334655.737704918,19509472.0
004170,신세계,B+,B,A+,B+,5.0,3.0,7.0,5.0,2017.0,215314.8148148148,14225517.0
004170,신세계,B+,C,A+,B+,5.0,1.0,7.0,5.0,2016.0,197973.57723577236,11814800.0
004170,신세계,B+,C,A,B+,5.0,1.0,6.0,5.0,2015.0,217504.03225806452,19905325.0
004170,신세계,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2014.0,217914.2857142857,8060221.0
004170,신세계,B+,B+,A,B+,5.0,5.0,6.0,5.0,2013.0,227831.98380566802,7645168.0
004170,신세계,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2012.0,229004.03225806452,8225994.0
004170,신세계,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2011.0,321409.3306451613,14725190.0
019680,대교,B+,D,B+,A,5.0,0.0,5.0,6.0,2021.0,4355.645161290323,199992042.0
019680,대교,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,7523.647540983607,14733992.0
019680,대교,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2017.0,8205.349794238684,17698469.0
019680,대교,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2016.0,8881.219512195123,25048683.0
019680,대교,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2015.0,8191.451612903225,36030314.0
019680,대교,B+,A+,B이하,B이하,5.0,7.0,2.0,2.0,2014.0,6931.3877551020405,14458651.0
019680,대교,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2013.0,6940.688259109312,26458112.0
019680,대교,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,6001.814516129032,25177454.0
019680,대교,B이하,A,B이하,,2.0,6.0,2.0,,2011.0,5934.475806451613,42230084.0
002790,아모레퍼시픽그룹,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,59906.45161290323,46558014.0
002790,아모레퍼시픽그룹,A,B+,A+,A,6.0,5.0,7.0,6.0,2018.0,109393.58606557376,34016709.0
002790,아모레퍼시픽그룹,B이하,B,A,B이하,2.0,3.0,6.0,2.0,2017.0,132763.72427983538,33963695.0
002790,아모레퍼시픽그룹,B+,C,A+,B이하,5.0,1.0,7.0,2.0,2016.0,150950.5569105691,33465683.0
002790,아모레퍼시픽그룹,B이하,C,A,B이하,2.0,1.0,6.0,2.0,2015.0,156425.87096774194,27168732.0
002790,아모레퍼시픽그룹,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,80100.76734693878,3004806.0
002790,아모레퍼시픽그룹,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2013.0,39210.562753036436,3028162.0
002790,아모레퍼시픽그룹,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2012.0,35451.104838709674,3709550.0
002790,아모레퍼시픽그룹,,B,,,,3.0,,,2011.0,21664.745967741936,2067724.0
120110,코오롱인더,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,70607.25806451614,110070616.0
120110,코오롱인더,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,65192.62295081967,39851579.0
120110,코오롱인더,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2017.0,72560.49382716049,39466947.0
120110,코오롱인더,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,73228.45528455285,33563196.0
120110,코오롱인더,B+,B,B+,B+,5.0,3.0,5.0,5.0,2015.0,58812.903225806454,40646218.0
120110,코오롱인더,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,58414.08163265306,22039081.0
120110,코오롱인더,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2013.0,54229.554655870445,18822027.0
120110,코오롱인더,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,65398.790322580644,25780367.0
008560,메리츠증권,B+,C,A,B+,5.0,1.0,6.0,5.0,2021.0,4650.1612903225805,541437499.0
025000,KPX케미칼,C,B,C,C,1.0,3.0,1.0,1.0,2021.0,61871.37096774193,2584777.0
025000,KPX케미칼,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,63093.647540983606,994768.0
025000,KPX케미칼,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,66940.74074074074,1180518.0
025000,KPX케미칼,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,54129.06504065041,1483607.0
025000,KPX케미칼,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,56693.95161290323,1039730.0
025000,KPX케미칼,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,61226.5306122449,321235.0
025000,KPX케미칼,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,61334.61538461538,941317.0
025000,KPX케미칼,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,52218.145161290326,620716.0
025000,KPX케미칼,,B,,B이하,,3.0,,2.0,2011.0,56272.17741935484,1042132.0
000640,동아쏘시오홀딩스,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,117399.19354838709,7546242.0
000640,동아쏘시오홀딩스,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2018.0,114528.27868852459,3915370.0
000640,동아쏘시오홀딩스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,132419.75308641975,5950108.0
000640,동아쏘시오홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,181335.36585365853,7555683.0
000640,동아쏘시오홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,157473.79032258064,8064712.0
000640,동아쏘시오홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,127671.42857142857,2658230.0
000640,동아쏘시오홀딩스,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,123810.22672064777,7563477.0
000640,동아쏘시오홀딩스,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,67232.07258064517,9001244.0
000640,동아쏘시오홀딩스,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2011.0,73088.21370967742,18915304.0
128940,한미약품,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,306829.7298387097,16022167.0
128940,한미약품,B+,B,A,B+,5.0,3.0,6.0,5.0,2018.0,435213.2049180328,15387945.0
128940,한미약품,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2017.0,347717.7366255144,26809361.0
128940,한미약품,B이하,D,B+,B이하,2.0,0.0,5.0,2.0,2016.0,484667.02845528454,33532910.0
128940,한미약품,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2015.0,324124.74596774194,69250071.0
128940,한미약품,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2014.0,82133.7918367347,16638868.0
128940,한미약품,B+,B,B+,B+,5.0,3.0,5.0,5.0,2013.0,106106.1943319838,18392461.0
128940,한미약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,54383.56451612903,13405440.0
036460,한국가스공사,B+,B+,A,B+,5.0,5.0,6.0,5.0,2021.0,36586.08870967742,148913082.0
036460,한국가스공사,B+,B+,A,B+,5.0,5.0,6.0,5.0,2018.0,53512.70491803279,62149292.0
036460,한국가스공사,B+,B+,B+,A,5.0,5.0,5.0,6.0,2017.0,46573.04526748971,48855861.0
036460,한국가스공사,B+,B+,B이하,A,5.0,5.0,2.0,6.0,2016.0,41404.06504065041,54104578.0
036460,한국가스공사,B+,B+,B+,A,5.0,5.0,5.0,6.0,2015.0,42478.02419354839,74825302.0
036460,한국가스공사,A,A,A,A,6.0,6.0,6.0,6.0,2014.0,59128.77551020408,64170590.0
036460,한국가스공사,B+,B+,A,B+,5.0,5.0,6.0,5.0,2013.0,62287.797570850205,79932198.0
036460,한국가스공사,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2012.0,51795.4314516129,66931583.0
036460,한국가스공사,A,A,A,B+,6.0,6.0,6.0,5.0,2011.0,35772.10080645161,51243221.0
035720,카카오,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,121633.93145161291,704520167.0
035720,카카오,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,23731.635245901638,134464227.0
001740,SK네트웍스,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,5484.375,282381162.0
001740,SK네트웍스,A,B+,A+,B+,6.0,5.0,7.0,5.0,2018.0,5212.704918032787,287103103.0
001740,SK네트웍스,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2017.0,6973.868312757201,304169696.0
001740,SK네트웍스,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2016.0,6295.0,253406752.0
001740,SK네트웍스,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2015.0,7631.814516129032,484970204.0
001740,SK네트웍스,B+,B+,A,B이하,5.0,5.0,6.0,2.0,2014.0,9623.673469387755,234872854.0
001740,SK네트웍스,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2013.0,7099.514170040486,170783401.0
001740,SK네트웍스,B+,A,A,B이하,5.0,6.0,6.0,2.0,2012.0,9543.629032258064,175101469.0
001740,SK네트웍스,A+,A,A+,B이하,7.0,6.0,7.0,2.0,2011.0,11482.258064516129,371550895.0
069960,현대백화점,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,82969.35483870968,43187154.0
069960,현대백화점,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2018.0,98199.59016393442,24578796.0
069960,현대백화점,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2017.0,100432.51028806584,30141707.0
069960,현대백화점,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2016.0,127156.50406504064,16488720.0
069960,현대백화점,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2015.0,138122.98387096773,22840439.0
069960,현대백화점,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2014.0,140544.89795918367,19992529.0
